Product ID,Product Name,Category,Sub-Category,Price Per Unit
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,100.06
OFF-SU-10002900,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,29.32
OFF-LA-10004182,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels,3.85
TEC-MA-10002633,"StarTech Inkjet, Durable",Technology,Machines,272.86
OFF-AP-10000226,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,21.63
OFF-AP-10004978,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances,31.62
TEC-MA-10003816,"Epson Calculator, White",Technology,Machines,24.37
OFF-AR-10004707,Staples,Office Supplies,Art,1.41
TEC-AC-10000151,"SanDisk Flash Drive, Erganomic",Technology,Accessories,17.24
TEC-PH-10002713,"Samsung Headset, Cordless",Technology,Phones,44.04
OFF-EN-10004755,"Cameo Business Envelopes, Set of 50",Office Supplies,Envelopes,12.4
OFF-BI-10003519,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,25.12
OFF-PA-10001595,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,18.44
FUR-TA-10003254,"Bevis Round Table, Adjustable Height",Furniture,Tables,206.53
TEC-MA-10003404,"Konica Card Printer, Durable",Technology,Machines,117.7
TEC-MA-10003886,"Panasonic Phone, Wireless",Technology,Machines,49.38
OFF-SME-10000950,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels,11.74
OFF-SU-10002363,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,15.51
OFF-PA-10003699,"SanDisk Parchment Paper, Recycled",Office Supplies,Paper,9.68
OFF-PA-10001421,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,9.45
OFF-EN-10002524,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,16.05
OFF-BI-10001407,"Acco Binder Covers, Recycled",Office Supplies,Binders,8.04
OFF-PA-10001164,"Green Bar Message Books, Recycled",Office Supplies,Paper,6.92
OFF-PA-10003052,"Green Bar Message Books, Recycled",Office Supplies,Paper,8.1
OFF-BI-10004741,"Acco Binder, Durable",Office Supplies,Binders,11.38
OFF-SU-10001554,"Acme Trimmer, Serrated",Office Supplies,Supplies,25.97
TEC-AC-10004715,"Memorex Mouse, Erganomic",Technology,Accessories,10.68
FUR-TA-10001229,"Chromcraft Computer Table, Rectangular",Furniture,Tables,123.93
OFF-BRE-10002255,"Breville Stove, White",Office Supplies,Appliances,423.76
TEC-HEW-10002304,"Hewlett Fax Machine, High-Speed",Technology,Copiers,256.89
OFF-ST-10004479,"Eldon Shelving, Industrial",Office Supplies,Storage,39.26
OFF-AR-10004272,Newell 308,Office Supplies,Art,1.17
FUR-TA-10002931,"Hon Round Table, with Bottom Storage",Furniture,Tables,287.88
OFF-SU-10003118,"Acme Shears, Easy Grip",Office Supplies,Supplies,41.36
TEC-MA-10002413,"Panasonic Card Printer, Durable",Technology,Machines,131.09
FUR-CH-10001414,"Hon Chairmat, Red",Furniture,Chairs,38.3
OFF-PA-10004433,"Green Bar Parchment Paper, Premium",Office Supplies,Paper,14.71
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,4.05
TEC-MA-10000755,"Panasonic Phone, Durable",Technology,Machines,31.98
OFF-PA-10004337,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper,13.09
FUR-RUB-10004420,"Rubbermaid Door Stop, Black",Furniture,Furnishings,26.84
FUR-BO-10000160,"Safco Library with Doors, Pine",Furniture,Bookcases,86.22
TEC-MA-10001527,"Panasonic Calculator, White",Technology,Machines,38.06
TEC-AC-10004604,"SanDisk Mouse, Bluetooth",Technology,Accessories,36.47
FUR-TA-10001744,"Lesro Coffee Table, Adjustable Height",Furniture,Tables,166.8
FUR-TA-10004336,"Hon Wood Table, Fully Assembled",Furniture,Tables,163.23
OFF-AP-10000577,"Cuisinart Stove, Black",Office Supplies,Appliances,321.91
OFF-AP-10002698,"Cuisinart Microwave, Black",Office Supplies,Appliances,211.8
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,27.55
OFF-EN-10001647,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,21.86
OFF-EN-10003272,"Jiffy Clasp Envelope, Recycled",Office Supplies,Envelopes,4.49
FUR-TA-10003307,"Barricks Conference Table, Fully Assembled",Furniture,Tables,452.9
TEC-CO-10002323,"Brother Copy Machine, Color",Technology,Copiers,221.69
OFF-AR-10003673,"Sanford Markers, Fluorescent",Office Supplies,Art,23.98
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories,30.12
FUR-TA-10001833,"Bevis Round Table, Fully Assembled",Furniture,Tables,266.56
OFF-AP-10003702,"Cuisinart Refrigerator, White",Office Supplies,Appliances,358.42
FUR-BO-10000214,"Ikea Library with Doors, Pine",Furniture,Bookcases,222.22
FUR-TA-10000687,"Bevis Conference Table, with Bottom Storage",Furniture,Tables,470.55
OFF-AR-10002331,"Binney & Smith Canvas, Blue",Office Supplies,Art,38.14
FUR-CH-10004026,"SAFCO Rocking Chair, Adjustable",Furniture,Chairs,101.74
TEC-MA-10002368,"Panasonic Receipt Printer, White",Technology,Machines,93.97
OFF-EN-10002066,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,23.07
TEC-MA-10000379,"Okidata Phone, Wireless",Technology,Machines,51.22
FUR-FU-10000204,"Advantus Door Stop, Durable",Furniture,Furnishings,16.25
OFF-LA-10001229,"Hon Removable Labels, Adjustable",Office Supplies,Labels,7.79
FUR-FU-10001764,"Deflect-O Clock, Black",Furniture,Furnishings,25.65
OFF-SU-10000256,"Acme Scissors, Steel",Office Supplies,Supplies,17.46
FUR-DEF-10004555,"Deflect-O Frame, Black",Furniture,Furnishings,53.87
FUR-BUS-10001187,"Bush Classic Bookcase, Metal",Furniture,Bookcases,264.25
OFF-EN-10002427,"Ames Manila Envelope, Recycled",Office Supplies,Envelopes,19.51
OFF-ACM-10004150,"Acme Ruler, Serrated",Office Supplies,Supplies,9.6
OFF-PA-10004287,"Enermax Message Books, Recycled",Office Supplies,Paper,18.45
TEC-CO-10000415,"Brother Ink, Color",Technology,Copiers,120.13
OFF-ST-10004341,"Tenex File Cart, Single Width",Office Supplies,Storage,107.07
TEC-PH-10001824,"Samsung Speaker Phone, Cordless",Technology,Phones,65.22
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,21.26
FUR-DAN-10002167,"Dania Library with Doors, Mobile",Furniture,Bookcases,259.92
TEC-AC-10003569,"Logitech Numeric Keypad, Erganomic",Technology,Accessories,23.62
OFF-HOO-10001987,"Hoover Coffee Grinder, Red",Office Supplies,Appliances,61.71
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,13.47
OFF-LA-10000901,"Smead File Folder Labels, 5000 Label Set",Office Supplies,Labels,7.39
FUR-BUS-10003724,"Bush Corner Shelving, Metal",Furniture,Bookcases,91.59
FUR-TA-10003583,"Lesro Computer Table, with Bottom Storage",Furniture,Tables,307.53
FUR-FU-10003339,"Tenex Clock, Black",Furniture,Furnishings,37.81
FUR-BUS-10004622,"Bush Corner Shelving, Pine",Furniture,Bookcases,55.72
OFF-AP-10003442,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances,21.83
OFF-FA-10003668,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners,13.24
OFF-ST-10002119,"Rogers Shelving, Industrial",Office Supplies,Storage,50.13
OFF-BI-10002711,"Acco Binding Machine, Clear",Office Supplies,Binders,31.68
OFF-FA-10001111,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,13.37
OFF-FA-10001039,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,8.11
FUR-TA-10003319,"Barricks Coffee Table, with Bottom Storage",Furniture,Tables,80.82
TEC-KON-10002050,"Konica Printer, Wireless",Technology,Machines,224.21
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,117.85
TEC-AC-10000264,"Memorex Memory Card, Erganomic",Technology,Accessories,66.91
OFF-SU-10000375,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,26.11
OFF-PA-10001448,"Xerox Note Cards, Recycled",Office Supplies,Paper,13.56
OFF-AR-10001162,"BIC Pencil Sharpener, Blue",Office Supplies,Art,21.72
FUR-BEV-10002193,"Bevis Round Table, Adjustable Height",Furniture,Tables,501.83
FUR-FU-10003512,"Eldon Stacking Tray, Erganomic",Furniture,Furnishings,20.85
OFF-LA-10003376,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,7.57
TEC-CO-10001741,"Brother Copy Machine, Color",Technology,Copiers,148.99
TEC-CO-10004045,"Hewlett Ink, High-Speed",Technology,Copiers,91.8
OFF-ST-10004236,"Eldon Folders, Blue",Office Supplies,Storage,10.3
FUR-LES-10000874,"Lesro Computer Table, Fully Assembled",Furniture,Tables,248.67
FUR-TA-10001116,"Barricks Conference Table, Fully Assembled",Furniture,Tables,800.66
OFF-ENE-10002038,"Enermax Message Books, Premium",Office Supplies,Paper,21.8
TEC-ENE-10000235,"Enermax Mouse, Programmable",Technology,Accessories,37.55
OFF-HOO-10002920,"Hoover Stove, Black",Office Supplies,Appliances,483.33
OFF-FA-10004993,"OIC Paper Clips, Metal",Office Supplies,Fasteners,9.25
OFF-AP-10000108,"Breville Refrigerator, Black",Office Supplies,Appliances,264.17
FUR-BO-10003713,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,133.31
FUR-TA-10000518,"Chromcraft Round Table, Fully Assembled",Furniture,Tables,195.89
OFF-FA-10003685,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,11.13
OFF-FA-10003429,"Accos Paper Clips, Metal",Office Supplies,Fasteners,10.74
TEC-MA-10003779,"Konica Printer, Durable",Technology,Machines,81.8
OFF-EN-10001311,"GlobeWeis Business Envelopes, with clear poly window",Office Supplies,Envelopes,12.97
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,81.96
OFF-ST-10002459,"Eldon Trays, Wire Frame",Office Supplies,Storage,24
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,67.3
FUR-TA-10004132,"Bevis Coffee Table, with Bottom Storage",Furniture,Tables,289.33
FUR-FU-10004823,"Advantus Clock, Erganomic",Furniture,Furnishings,25.94
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,7.39
OFF-AP-10004293,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances,279.1
OFF-FA-10002637,"OIC Clamps, Bulk Pack",Office Supplies,Fasteners,12.98
OFF-AR-10000125,"Boston Pens, Fluorescent",Office Supplies,Art,13.2
OFF-EN-10001715,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes,10.5
OFF-BRE-10001197,"Breville Refrigerator, Black",Office Supplies,Appliances,218.69
FUR-CH-10001972,"Hon Chairmat, Adjustable",Furniture,Chairs,27.94
OFF-BIC-10001739,"BIC Sketch Pad, Fluorescent",Office Supplies,Art,13.67
FUR-NOV-10004003,"Novimex Steel Folding Chair, Red",Furniture,Chairs,44.73
TEC-APP-10000530,"Apple Audio Dock, VoIP",Technology,Phones,110.18
OFF-FA-10000207,"OIC Clamps, Assorted Sizes",Office Supplies,Fasteners,14.62
TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories,3.8
OFF-SU-10000452,"Fiskars Letter Opener, Steel",Office Supplies,Supplies,21.34
TEC-MA-10004584,"Epson Calculator, Wireless",Technology,Machines,22.57
TEC-MA-10001447,"Konica Phone, Red",Technology,Machines,43.24
OFF-SU-10002934,"Elite Shears, Serrated",Office Supplies,Supplies,36.12
TEC-PH-10001949,Cisco SPA 501G IP Phone,Technology,Phones,60.97
TEC-PH-10001087,"Apple Signal Booster, Cordless",Technology,Phones,122.97
FUR-TEN-10003871,"Tenex Frame, Durable",Furniture,Furnishings,78.24
TEC-PH-10004272,"Nokia Headset, Cordless",Technology,Phones,41.84
OFF-PA-10004151,"SanDisk Note Cards, Multicolor",Office Supplies,Paper,24.93
OFF-FA-10000805,"Accos Staples, 12 Pack",Office Supplies,Fasteners,9.21
OFF-BI-10003985,"Cardinal Index Tab, Economy",Office Supplies,Binders,5.19
FUR-TA-10004722,"Barricks Computer Table, Adjustable Height",Furniture,Tables,403.38
FUR-TA-10004468,"Lesro Training Table, Fully Assembled",Furniture,Tables,243.7
OFF-SU-10000272,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,16.81
OFF-PA-10004024,"Enermax Memo Slips, Recycled",Office Supplies,Paper,6.64
OFF-ACC-10004782,"Accos Staples, Metal",Office Supplies,Fasteners,7.42
OFF-CUI-10003665,"Cuisinart Blender, Red",Office Supplies,Appliances,22.29
OFF-SU-10004659,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,14.15
OFF-PA-10000644,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper,25.38
TEC-MA-10002165,"Konica Card Printer, Red",Technology,Machines,54.8
TEC-AC-10000271,"Enermax Router, Erganomic",Technology,Accessories,159.71
TEC-MA-10003630,"Epson Calculator, White",Technology,Machines,39.63
OFF-SU-10003801,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,18.87
OFF-BI-10000397,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,2.95
FUR-TA-10000963,"Chromcraft Round Table, with Bottom Storage",Furniture,Tables,236.59
OFF-AP-10002283,"Hoover Toaster, Silver",Office Supplies,Appliances,51.86
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,159.12
TEC-MA-10002952,"StarTech Calculator, White",Technology,Machines,13.56
FUR-CH-10002228,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs,88.98
OFF-EN-10001454,"Cameo Manila Envelope, with clear poly window",Office Supplies,Envelopes,15.98
OFF-SU-10002327,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies,12.94
OFF-AR-10000814,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,33.71
FUR-FU-10002407,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings,15.9
OFF-KLE-10001381,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies,18.44
OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,2.5
TEC-MA-10003315,"Panasonic Card Printer, Red",Technology,Machines,107.37
FUR-BO-10000892,"Bush Corner Shelving, Mobile",Furniture,Bookcases,89.61
TEC-CO-10001629,"Sharp Copy Machine, Color",Technology,Copiers,140.46
FUR-FU-10001902,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings,17.98
FUR-FU-10000163,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,91.17
FUR-FU-10003462,"Rubbermaid Photo Frame, Black",Furniture,Furnishings,48.31
FUR-TA-10003164,"Bevis Wood Table, Rectangular",Furniture,Tables,340.64
OFF-HAM-10000983,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances,250.64
OFF-XER-10000846,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,36.35
FUR-LES-10000904,"Lesro Training Table, with Bottom Storage",Furniture,Tables,213.15
OFF-BI-10003064,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,10.08
FUR-FU-10001667,"Rubbermaid Stacking Tray, Black",Furniture,Furnishings,14.48
OFF-ST-10002515,"Eldon Lockers, Wire Frame",Office Supplies,Storage,98.75
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,8.65
FUR-TA-10003929,"Hon Computer Table, Fully Assembled",Furniture,Tables,153.16
FUR-BO-10000008,"Sauder Library with Doors, Traditional",Furniture,Bookcases,337.4
TEC-CO-10001145,"Canon Personal Copier, Digital",Technology,Copiers,125.28
OFF-LA-10002770,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels,7.67
FUR-BO-10002866,"Safco Classic Bookcase, Pine",Furniture,Bookcases,349.28
OFF-LA-10002473,Avery 484,Office Supplies,Labels,1.42
OFF-AP-10003240,"Breville Stove, Black",Office Supplies,Appliances,278.81
OFF-AP-10003558,"Hoover Refrigerator, White",Office Supplies,Appliances,383.96
OFF-AR-10003557,"Boston Highlighters, Easy-Erase",Office Supplies,Art,14.3
FUR-FU-10002246,"Tenex Frame, Duo Pack",Furniture,Furnishings,53.62
TEC-MA-10004236,"StarTech Inkjet, Durable",Technology,Machines,146.79
OFF-BI-10001284,"Ibico Hole Reinforcements, Clear",Office Supplies,Binders,2.56
FUR-TA-10000360,"Chromcraft Wood Table, Fully Assembled",Furniture,Tables,299.97
FUR-LES-10004420,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,166.86
TEC-CAN-10001376,"Canon Fax and Copier, High-Speed",Technology,Copiers,139.44
TEC-EPS-10004965,"Epson Inkjet, Wireless",Technology,Machines,245.5
TEC-PH-10003982,"Cisco Speaker Phone, VoIP",Technology,Phones,68.47
FUR-IKE-10003251,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases,160.06
TEC-PH-10000332,"Samsung Smart Phone, VoIP",Technology,Phones,345.51
TEC-PH-10000785,"Apple Speaker Phone, Cordless",Technology,Phones,78.35
TEC-PH-10001329,"Motorola Headset, Cordless",Technology,Phones,49.72
TEC-AC-10003180,"Belkin Router, USB",Technology,Accessories,112.46
TEC-PH-10002641,"Motorola Office Telephone, Full Size",Technology,Phones,32.88
FUR-BO-10004103,"Dania Library with Doors, Pine",Furniture,Bookcases,106.05
TEC-CO-10001142,"Brother Ink, Digital",Technology,Copiers,99.75
OFF-EN-10004443,"Ames Mailers, Security-Tint",Office Supplies,Envelopes,15.03
TEC-AC-10001831,"Memorex Keyboard, Bluetooth",Technology,Accessories,34.96
OFF-BI-10003417,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders,4.5
TEC-PH-10004327,"Motorola Smart Phone, Full Size",Technology,Phones,337.96
TEC-AC-10002581,"SanDisk Flash Drive, Erganomic",Technology,Accessories,35.39
FUR-HON-10001015,"Hon Training Table, Rectangular",Furniture,Tables,262.92
OFF-ST-10002220,"Fellowes File Cart, Blue",Office Supplies,Storage,64.08
OFF-LA-10002943,"Novimex Removable Labels, Laser Printer Compatible",Office Supplies,Labels,5.34
OFF-LA-10001582,"Smead Round Labels, 5000 Label Set",Office Supplies,Labels,4.44
FUR-TA-10001930,"Bevis Computer Table, with Bottom Storage",Furniture,Tables,197.48
OFF-FA-10000349,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners,7.47
TEC-PH-10004636,"Nokia Audio Dock, with Caller ID",Technology,Phones,56.78
FUR-CH-10002053,"Novimex Chairmat, Set of Two",Furniture,Chairs,45.34
TEC-STA-10003065,"StarTech Receipt Printer, Durable",Technology,Machines,86.55
TEC-AC-10000462,"Logitech Keyboard, Programmable",Technology,Accessories,52.18
TEC-PH-10001183,"Samsung Office Telephone, with Caller ID",Technology,Phones,59.5
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,8.38
OFF-AP-10001587,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances,33.42
OFF-EN-10002061,"Cameo Mailers, Set of 50",Office Supplies,Envelopes,20.08
OFF-SU-10004048,"Kleencut Shears, High Speed",Office Supplies,Supplies,36.97
OFF-EN-10002749,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes,16.2
FUR-FU-10002055,"Eldon Light Bulb, Black",Furniture,Furnishings,19.66
OFF-LA-10004916,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,6.02
OFF-BI-10003253,"Ibico Index Tab, Economy",Office Supplies,Binders,6.81
OFF-SU-10000817,"Acme Box Cutter, Serrated",Office Supplies,Supplies,14.76
OFF-STI-10000937,"Stiletto Scissors, High Speed",Office Supplies,Supplies,18.71
TEC-AC-10002607,"Enermax Mouse, USB",Technology,Accessories,19.33
TEC-MA-10002263,"Panasonic Inkjet, White",Technology,Machines,169.78
OFF-AP-10004821,"Hamilton Beach Stove, Black",Office Supplies,Appliances,323.06
OFF-AP-10001920,"KitchenAid Microwave, Silver",Office Supplies,Appliances,103.72
OFF-BI-10000631,"Wilson Jones 3-Hole Punch, Economy",Office Supplies,Binders,18.7
FUR-FU-10000067,"Rubbermaid Photo Frame, Duo Pack",Furniture,Furnishings,25.65
OFF-EN-10000872,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,10.34
OFF-AR-10001129,"Stanley Pens, Easy-Erase",Office Supplies,Art,6.35
OFF-LA-10001287,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels,3.76
FUR-FU-10003546,"Advantus Clock, Durable",Furniture,Furnishings,29.09
OFF-GRE-10004359,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,17.26
OFF-AP-10002057,"Breville Coffee Grinder, Black",Office Supplies,Appliances,39.09
FUR-BO-10003174,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,88.03
TEC-MA-10002989,"Panasonic Printer, White",Technology,Machines,110.48
OFF-BI-10001815,"Acco Index Tab, Economy",Office Supplies,Binders,5.85
OFF-LA-10004714,"Novimex File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,8.09
